"Subject" "Activity" "variable" "mean" "median"
26 "WALKING_UPSTAIRS" "tGravityAcc.std...Y" -0.937858157818182 -0.95375109
26 "WALKING_UPSTAIRS" "tGravityAcc.std...Z" -0.929636797636364 -0.94929107
26 "WALKING_UPSTAIRS" "tBodyAccJerk.std...X" -0.290879965872727 -0.29616442
26 "WALKING_UPSTAIRS" "tBodyAccJerk.std...Y" -0.399771473818182 -0.40463912
26 "WALKING_UPSTAIRS" "tBodyAccJerk.std...Z" -0.677995585454545 -0.67783464
26 "WALKING_UPSTAIRS" "tBodyGyro.std...X" -0.550274396 -0.57638493
26 "WALKING_UPSTAIRS" "tBodyGyro.std...Y" -0.603097110545455 -0.60412893
26 "WALKING_UPSTAIRS" "tBodyGyro.std...Z" -0.3090880546 -0.29633685
26 "WALKING_UPSTAIRS" "tBodyGyroJerk.std...X" -0.515829417272727 -0.50916882
26 "WALKING_UPSTAIRS" "tBodyGyroJerk.std...Y" -0.725210290909091 -0.72510978
26 "WALKING_UPSTAIRS" "tBodyGyroJerk.std...Z" -0.556390218 -0.56427431
26 "WALKING_UPSTAIRS" "tBodyAccMag.std.." -0.1507071068 -0.14642208
26 "WALKING_UPSTAIRS" "tGravityAccMag.std.." -0.1507071068 -0.14642208
26 "WALKING_UPSTAIRS" "tBodyAccJerkMag.std.." -0.334531344727273 -0.35936213
26 "WALKING_UPSTAIRS" "tBodyGyroMag.std.." -0.514032410181818 -0.52217798
26 "WALKING_UPSTAIRS" "tBodyGyroJerkMag.std.." -0.661829656545455 -0.66590758
26 "WALKING_UPSTAIRS" "fBodyAcc.std...X" -0.142843838381818 -0.13657777
26 "WALKING_UPSTAIRS" "fBodyAcc.std...Y" -0.0439473073581818 -0.036823297
26 "WALKING_UPSTAIRS" "fBodyAcc.std...Z" -0.400902256363636 -0.4058942
26 "WALKING_UPSTAIRS" "fBodyAccJerk.std...X" -0.342075432 -0.34486087
26 "WALKING_UPSTAIRS" "fBodyAccJerk.std...Y" -0.420055781272727 -0.41434288
26 "WALKING_UPSTAIRS" "fBodyAccJerk.std...Z" -0.715726893818182 -0.71702413
26 "WALKING_UPSTAIRS" "fBodyGyro.std...X" -0.590812298 -0.60972806
26 "WALKING_UPSTAIRS" "fBodyGyro.std...Y" -0.598236639818182 -0.59396487
26 "WALKING_UPSTAIRS" "fBodyGyro.std...Z" -0.362052183090909 -0.35412703
26 "WALKING_UPSTAIRS" "fBodyAccMag.std.." -0.274226227272727 -0.27551519
26 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.std.." -0.393715352181818 -0.41885438
26 "WALKING_UPSTAIRS" "fBodyBodyGyroMag.std.." -0.569632 -0.57886068
26 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.669846294545455 -0.67608188
27 "LAYING" "tBodyAcc.mean...X" 0.274102492432432 0.275304135
27 "LAYING" "tBodyAcc.mean...Y" -0.0179867611216216 -0.0171609325
27 "LAYING" "tBodyAcc.mean...Z" -0.107699732837838 -0.10846477
27 "LAYING" "tGravityAcc.mean...X" -0.530434604864865 -0.5321935
27 "LAYING" "tGravityAcc.mean...Y" 0.567879494054054 0.561394075
27 "LAYING" "tGravityAcc.mean...Z" 0.84539238027027 0.848439805
27 "LAYING" "tBodyAccJerk.mean...X" 0.0766268551324324 0.0757215205
27 "LAYING" "tBodyAccJerk.mean...Y" 0.0126491088851351 0.0109618655
27 "LAYING" "tBodyAccJerk.mean...Z" -0.000685549292837838 -0.00071571311
27 "LAYING" "tBodyGyro.mean...X" -0.0195427328781081 -0.0276186925
27 "LAYING" "tBodyGyro.mean...Y" -0.0957839566891892 -0.074812343
27 "LAYING" "tBodyGyro.mean...Z" 0.118738360783784 0.086588886
27 "LAYING" "tBodyGyroJerk.mean...X" -0.101147695256757 -0.098187211
27 "LAYING" "tBodyGyroJerk.mean...Y" -0.0362186160902703 -0.0397221985
27 "LAYING" "tBodyGyroJerk.mean...Z" -0.0642797849864865 -0.0543523405
27 "LAYING" "tBodyAccMag.mean.." -0.982091652162162 -0.990773345
27 "LAYING" "tGravityAccMag.mean.." -0.982091652162162 -0.990773345
27 "LAYING" "tBodyAccJerkMag.mean.." -0.988372773648649 -0.99069865
27 "LAYING" "tBodyGyroMag.mean.." -0.966917594459459 -0.98970653
27 "LAYING" "tBodyGyroJerkMag.mean.." -0.994355043783784 -0.99615427
27 "LAYING" "fBodyAcc.mean...X" -0.980631846891892 -0.988669335
27 "LAYING" "fBodyAcc.mean...Y" -0.982915951891892 -0.98785952
27 "LAYING" "fBodyAcc.mean...Z" -0.987356589864865 -0.99128899
27 "LAYING" "fBodyAcc.meanFreq...X" -0.173719387825676 -0.18078752
27 "LAYING" "fBodyAcc.meanFreq...Y" 0.254636552121622 0.297484375
27 "LAYING" "fBodyAcc.meanFreq...Z" 0.360078542418919 0.39391399
27 "LAYING" "fBodyAccJerk.mean...X" -0.986679572567568 -0.989657205
27 "LAYING" "fBodyAccJerk.mean...Y" -0.985257277297297 -0.988287155
27 "LAYING" "fBodyAccJerk.mean...Z" -0.988033129054054 -0.99019507
27 "LAYING" "fBodyAccJerk.meanFreq...X" 0.0961256024564865 0.103213755
27 "LAYING" "fBodyAccJerk.meanFreq...Y" 0.0629930660081081 0.056737223
27 "LAYING" "fBodyAccJerk.meanFreq...Z" 0.148092918859459 0.1462736
27 "LAYING" "fBodyGyro.mean...X" -0.987028539054054 -0.994860495
27 "LAYING" "fBodyGyro.mean...Y" -0.986795837297297 -0.99114652
27 "LAYING" "fBodyGyro.mean...Z" -0.979202019189189 -0.994191405
27 "LAYING" "fBodyGyro.meanFreq...X" 0.0911101099674324 0.0959352915
27 "LAYING" "fBodyGyro.meanFreq...Y" -0.0195690475405405 -0.00212625365
27 "LAYING" "fBodyGyro.meanFreq...Z" 0.254804846483784 0.26433307
27 "LAYING" "fBodyAccMag.mean.." -0.981389017702703 -0.99258757
27 "LAYING" "fBodyAccMag.meanFreq.." 0.368679681202703 0.433033935
27 "LAYING" "fBodyBodyAccJerkMag.mean.." -0.988098902567568 -0.991639205
27 "LAYING" "fBodyBodyAccJerkMag.meanFreq.." 0.405104858945946 0.44781755
27 "LAYING" "fBodyBodyGyroMag.mean.." -0.979890667972973 -0.99320589
27 "LAYING" "fBodyBodyGyroMag.meanFreq.." 0.174311654377973 0.20066115
27 "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.993563778648649 -0.995935025
27 "LAYING" "fBodyBodyGyroJerkMag.meanFreq.." 0.348321453205405 0.388283345
27 "LAYING" "tBodyAcc.std...X" -0.978455153108108 -0.986953035
27 "LAYING" "tBodyAcc.std...Y" -0.983736043783784 -0.989084335
27 "LAYING" "tBodyAcc.std...Z" -0.986636996081081 -0.991661175
27 "LAYING" "tGravityAcc.std...X" -0.971183862702703 -0.99297479
27 "LAYING" "tGravityAcc.std...Y" -0.993701742972973 -0.997074375
27 "LAYING" "tGravityAcc.std...Z" -0.989056311351351 -0.99665465
27 "LAYING" "tBodyAccJerk.std...X" -0.986471899324324 -0.98956483
27 "LAYING" "tBodyAccJerk.std...Y" -0.985159461756757 -0.987878355
27 "LAYING" "tBodyAccJerk.std...Z" -0.989685146621622 -0.991535775
27 "LAYING" "tBodyGyro.std...X" -0.988837212162162 -0.995370565
27 "LAYING" "tBodyGyro.std...Y" -0.98428747527027 -0.99053624
27 "LAYING" "tBodyGyro.std...Z" -0.97837499972973 -0.99520483
27 "LAYING" "tBodyGyroJerk.std...X" -0.993503720810811 -0.995445355
27 "LAYING" "tBodyGyroJerk.std...Y" -0.993025877297297 -0.995103865
27 "LAYING" "tBodyGyroJerk.std...Z" -0.993296720540541 -0.994630915
27 "LAYING" "tBodyAccMag.std.." -0.978920176216216 -0.993380425
27 "LAYING" "tGravityAccMag.std.." -0.978920176216216 -0.993380425
27 "LAYING" "tBodyAccJerkMag.std.." -0.988586771351351 -0.992926605
27 "LAYING" "tBodyGyroMag.std.." -0.971915732837838 -0.99185831
27 "LAYING" "tBodyGyroJerkMag.std.." -0.993484313243243 -0.996156495
27 "LAYING" "fBodyAcc.std...X" -0.977615702567568 -0.986647045
27 "LAYING" "fBodyAcc.std...Y" -0.984269087972973 -0.989346495
27 "LAYING" "fBodyAcc.std...Z" -0.986582387972973 -0.99257455
27 "LAYING" "fBodyAccJerk.std...X" -0.987477465405405 -0.990080665
27 "LAYING" "fBodyAccJerk.std...Y" -0.986116008783784 -0.98903778
27 "LAYING" "fBodyAccJerk.std...Z" -0.989901169864865 -0.991060985
27 "LAYING" "fBodyGyro.std...X" -0.989382328918919 -0.99563139
27 "LAYING" "fBodyGyro.std...Y" -0.983052318513513 -0.98917185
27 "LAYING" "fBodyGyro.std...Z" -0.980096438108108 -0.995951195
27 "LAYING" "fBodyAccMag.std.." -0.980296339054054 -0.993805465
27 "LAYING" "fBodyBodyAccJerkMag.std.." -0.988174859594595 -0.99269082
27 "LAYING" "fBodyBodyGyroMag.std.." -0.971806236756757 -0.99236996
27 "LAYING" "fBodyBodyGyroJerkMag.std.." -0.993552299324324 -0.996603035
27 "SITTING" "tBodyAcc.mean...X" 0.273941302571429 0.277053265
27 "SITTING" "tBodyAcc.mean...Y" -0.0155269799285714 -0.016995406
27 "SITTING" "tBodyAcc.mean...Z" -0.105521912588571 -0.10631825
27 "SITTING" "tGravityAcc.mean...X" 0.839464714 0.93641401
27 "SITTING" "tGravityAcc.mean...Y" 0.212947021371429 0.099127659
27 "SITTING" "tGravityAcc.mean...Z" 0.276417431042857 0.215994335
27 "SITTING" "tBodyAccJerk.mean...X" 0.0779038963571429 0.0754475985
27 "SITTING" "tBodyAccJerk.mean...Y" 0.004670724222 0.0120151225
27 "SITTING" "tBodyAccJerk.mean...Z" -0.00611285425957143 -0.0013792994
27 "SITTING" "tBodyGyro.mean...X" -0.0371830822285714 -0.0275853935
27 "SITTING" "tBodyGyro.mean...Y" -0.0797345645214286 -0.074968878
27 "SITTING" "tBodyGyro.mean...Z" 0.0833752812157143 0.0866444735
27 "SITTING" "tBodyGyroJerk.mean...X" -0.0951635808 -0.0982208645
27 "SITTING" "tBodyGyroJerk.mean...Y" -0.0396410809285714 -0.039599078
27 "SITTING" "tBodyGyroJerk.mean...Z" -0.0503883556285714 -0.0546996015
27 "SITTING" "tBodyAccMag.mean.." -0.979481668857143 -0.99020868
27 "SITTING" "tGravityAccMag.mean.." -0.979481668857143 -0.99020868
27 "SITTING" "tBodyAccJerkMag.mean.." -0.989467178285714 -0.99256985
27 "SITTING" "tBodyGyroMag.mean.." -0.963565474 -0.990834935
27 "SITTING" "tBodyGyroJerkMag.mean.." -0.994034710714286 -0.99605273
27 "SITTING" "fBodyAcc.mean...X" -0.988682108428571 -0.994250495
27 "SITTING" "fBodyAcc.mean...Y" -0.974057855571429 -0.985326035
27 "SITTING" "fBodyAcc.mean...Z" -0.974665817 -0.98500495
27 "SITTING" "fBodyAcc.meanFreq...X" -0.0585153003971429 -0.02383814
27 "SITTING" "fBodyAcc.meanFreq...Y" 0.144625790198857 0.15990239
27 "SITTING" "fBodyAcc.meanFreq...Z" 0.121635059074286 0.09371997
27 "SITTING" "fBodyAccJerk.mean...X" -0.990839607428571 -0.99382638
27 "SITTING" "fBodyAccJerk.mean...Y" -0.985238583714286 -0.98770014
27 "SITTING" "fBodyAccJerk.mean...Z" -0.987087721142857 -0.989139355
27 "SITTING" "fBodyAccJerk.meanFreq...X" 0.194318820804286 0.212898
27 "SITTING" "fBodyAccJerk.meanFreq...Y" -0.0105794955342857 0.0234797845
27 "SITTING" "fBodyAccJerk.meanFreq...Z" 0.03477278444 0.024703416
27 "SITTING" "fBodyGyro.mean...X" -0.987207904714286 -0.994549855
27 "SITTING" "fBodyGyro.mean...Y" -0.984141119142857 -0.99040994
27 "SITTING" "fBodyGyro.mean...Z" -0.976848134285714 -0.99006471
27 "SITTING" "fBodyGyro.meanFreq...X" 0.0280636008338571 0.023829057
27 "SITTING" "fBodyGyro.meanFreq...Y" -0.159439066752857 -0.1722436
27 "SITTING" "fBodyGyro.meanFreq...Z" 0.0218168994742857 0.00014089105
27 "SITTING" "fBodyAccMag.mean.." -0.974766466714286 -0.98955963
27 "SITTING" "fBodyAccMag.meanFreq.." 0.207855626508571 0.26096699
27 "SITTING" "fBodyBodyAccJerkMag.mean.." -0.988773269428571 -0.992671115
27 "SITTING" "fBodyBodyAccJerkMag.meanFreq.." 0.357920769852857 0.40852585
27 "SITTING" "fBodyBodyGyroMag.mean.." -0.979482820857143 -0.991745795
27 "SITTING" "fBodyBodyGyroMag.meanFreq.." -0.0230774093425714 -0.068900404
27 "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.992390264285714 -0.996058455
27 "SITTING" "fBodyBodyGyroJerkMag.meanFreq.." 0.224975047905714 0.257298515
27 "SITTING" "tBodyAcc.std...X" -0.988580107714286 -0.99538306
27 "SITTING" "tBodyAcc.std...Y" -0.971579125714286 -0.985502445
27 "SITTING" "tBodyAcc.std...Z" -0.965858735142857 -0.98103371
27 "SITTING" "tGravityAcc.std...X" -0.982445738 -0.99595577
27 "SITTING" "tGravityAcc.std...Y" -0.982553336571429 -0.99476515
27 "SITTING" "tGravityAcc.std...Z" -0.967268066 -0.98927393
27 "SITTING" "tBodyAccJerk.std...X" -0.990658097857143 -0.993657385
27 "SITTING" "tBodyAccJerk.std...Y" -0.985097470714286 -0.9878988
27 "SITTING" "tBodyAccJerk.std...Z" -0.988904001571429 -0.99103301
27 "SITTING" "tBodyGyro.std...X" -0.988492425142857 -0.99526889
27 "SITTING" "tBodyGyro.std...Y" -0.982067465142857 -0.98888396
27 "SITTING" "tBodyGyro.std...Z" -0.975713310142857 -0.98942632
27 "SITTING" "tBodyGyroJerk.std...X" -0.993640318285714 -0.995769005
27 "SITTING" "tBodyGyroJerk.std...Y" -0.992226442142857 -0.995145785
27 "SITTING" "tBodyGyroJerk.std...Z" -0.991766787571429 -0.99463255
27 "SITTING" "tBodyAccMag.std.." -0.969526674714286 -0.98916235
27 "SITTING" "tGravityAccMag.std.." -0.969526674714286 -0.98916235
27 "SITTING" "tBodyAccJerkMag.std.." -0.989200539571429 -0.99343694
27 "SITTING" "tBodyGyroMag.std.." -0.970782132714286 -0.98885257
27 "SITTING" "tBodyGyroJerkMag.std.." -0.992112829571429 -0.99619458
27 "SITTING" "fBodyAcc.std...X" -0.988659196428571 -0.99568262
27 "SITTING" "fBodyAcc.std...Y" -0.971266062714286 -0.98531354
27 "SITTING" "fBodyAcc.std...Z" -0.963220672571429 -0.97931073
27 "SITTING" "fBodyAccJerk.std...X" -0.991292270714286 -0.99396279
27 "SITTING" "fBodyAccJerk.std...Y" -0.986083114 -0.98907094
27 "SITTING" "fBodyAccJerk.std...Z" -0.989282516857143 -0.99084612
27 "SITTING" "fBodyGyro.std...X" -0.988984618428571 -0.995543855
27 "SITTING" "fBodyGyro.std...Y" -0.981037690285714 -0.987700165
27 "SITTING" "fBodyGyro.std...Z" -0.977595519142857 -0.98997526
27 "SITTING" "fBodyAccMag.std.." -0.970885296857143 -0.9897102
27 "SITTING" "fBodyBodyAccJerkMag.std.." -0.988531651142857 -0.992932415
27 "SITTING" "fBodyBodyGyroMag.std.." -0.970528266285714 -0.989208515
27 "SITTING" "fBodyBodyGyroJerkMag.std.." -0.991967776285714 -0.99625425
27 "STANDING" "tBodyAcc.mean...X" 0.279566921625 0.27750493
27 "STANDING" "tBodyAcc.mean...Y" -0.016593236445 -0.016854516
27 "STANDING" "tBodyAcc.mean...Z" -0.107835818025 -0.106785245
27 "STANDING" "tGravityAcc.mean...X" 0.965351492 0.966051705
27 "STANDING" "tGravityAcc.mean...Y" -0.188504847375 -0.18975999
27 "STANDING" "tGravityAcc.mean...Z" -0.00557416876082625 -0.0110823645
27 "STANDING" "tBodyAccJerk.mean...X" 0.074969980825 0.0760735715
27 "STANDING" "tBodyAccJerk.mean...Y" 0.0122433312349875 0.0119623215
27 "STANDING" "tBodyAccJerk.mean...Z" -0.00137950299425 -0.0004848358
27 "STANDING" "tBodyGyro.mean...X" -0.026731653905 -0.027218909
27 "STANDING" "tBodyGyro.mean...Y" -0.067507120075 -0.0739422245
27 "STANDING" "tBodyGyro.mean...Z" 0.07168414632375 0.085116654
27 "STANDING" "tBodyGyroJerk.mean...X" -0.0987605078625 -0.0980646655
27 "STANDING" "tBodyGyroJerk.mean...Y" -0.0417471753375 -0.0406064575
27 "STANDING" "tBodyGyroJerk.mean...Z" -0.051403918985 -0.0538905005
27 "STANDING" "tBodyAccMag.mean.." -0.972753287375 -0.988399655
27 "STANDING" "tGravityAccMag.mean.." -0.972753287375 -0.988399655
27 "STANDING" "tBodyAccJerkMag.mean.." -0.985347620125 -0.991446225
27 "STANDING" "tBodyGyroMag.mean.." -0.968702956625 -0.983812705
27 "STANDING" "tBodyGyroJerkMag.mean.." -0.989532103875 -0.9944229
27 "STANDING" "fBodyAcc.mean...X" -0.99012181225 -0.994828065
27 "STANDING" "fBodyAcc.mean...Y" -0.961356141125 -0.98140891
27 "STANDING" "fBodyAcc.mean...Z" -0.97414624525 -0.983943975
27 "STANDING" "fBodyAcc.meanFreq...X" 0.13780485515 0.164261885
27 "STANDING" "fBodyAcc.meanFreq...Y" 0.06545831223625 0.0838415595
27 "STANDING" "fBodyAcc.meanFreq...Z" 0.09125639792625 0.1743519
27 "STANDING" "fBodyAccJerk.mean...X" -0.987771749375 -0.99251402
27 "STANDING" "fBodyAccJerk.mean...Y" -0.97586868 -0.98766747
27 "STANDING" "fBodyAccJerk.mean...Z" -0.9851113755 -0.98874811
27 "STANDING" "fBodyAccJerk.meanFreq...X" 0.29614372759125 0.286420915
27 "STANDING" "fBodyAccJerk.meanFreq...Y" -0.03292309817125 0.0104160309
27 "STANDING" "fBodyAccJerk.meanFreq...Z" 0.055479501535 0.0752639095
27 "STANDING" "fBodyGyro.mean...X" -0.970149628875 -0.983945375
27 "STANDING" "fBodyGyro.mean...Y" -0.983731873 -0.98997895
27 "STANDING" "fBodyGyro.mean...Z" -0.980862493125 -0.989138475
27 "STANDING" "fBodyGyro.meanFreq...X" -0.24681962557625 -0.24815769
27 "STANDING" "fBodyGyro.meanFreq...Y" -0.1390560867165 -0.17248147
27 "STANDING" "fBodyGyro.meanFreq...Z" 0.05763026998875 0.0560266575
27 "STANDING" "fBodyAccMag.mean.." -0.973186182375 -0.988255425
27 "STANDING" "fBodyAccMag.meanFreq.." 0.17782530310375 0.25157768
27 "STANDING" "fBodyBodyAccJerkMag.mean.." -0.984151646 -0.992404615
27 "STANDING" "fBodyBodyAccJerkMag.meanFreq.." 0.3290143599625 0.374830395
27 "STANDING" "fBodyBodyGyroMag.mean.." -0.975525565625 -0.98749953
27 "STANDING" "fBodyBodyGyroMag.meanFreq.." -0.16571391208 -0.14841619
27 "STANDING" "fBodyBodyGyroJerkMag.mean.." -0.98941848275 -0.995028355
27 "STANDING" "fBodyBodyGyroJerkMag.meanFreq.." 0.21289531030875 0.25975686
27 "STANDING" "tBodyAcc.std...X" -0.9919515835 -0.99615348
27 "STANDING" "tBodyAcc.std...Y" -0.955171419 -0.981939065
27 "STANDING" "tBodyAcc.std...Z" -0.962408444875 -0.980350295
27 "STANDING" "tGravityAcc.std...X" -0.994012162875 -0.998397465
27 "STANDING" "tGravityAcc.std...Y" -0.97964105225 -0.99191826
27 "STANDING" "tGravityAcc.std...Z" -0.968169953625 -0.985331465
27 "STANDING" "tBodyAccJerk.std...X" -0.987628362 -0.99247393
27 "STANDING" "tBodyAccJerk.std...Y" -0.975829725 -0.987546715
27 "STANDING" "tBodyAccJerk.std...Z" -0.987354788 -0.990718295
27 "STANDING" "tBodyGyro.std...X" -0.9699020075 -0.983525765
27 "STANDING" "tBodyGyro.std...Y" -0.982498991125 -0.988650635
27 "STANDING" "tBodyGyro.std...Z" -0.981281807 -0.989011555
27 "STANDING" "tBodyGyroJerk.std...X" -0.9826424495 -0.992644975
27 "STANDING" "tBodyGyroJerk.std...Y" -0.990798007875 -0.99448175
27 "STANDING" "tBodyGyroJerk.std...Z" -0.9889703575 -0.99321966
27 "STANDING" "tBodyAccMag.std.." -0.9663601145 -0.987584525
27 "STANDING" "tGravityAccMag.std.." -0.9663601145 -0.987584525
27 "STANDING" "tBodyAccJerkMag.std.." -0.98415908975 -0.99336681
27 "STANDING" "tBodyGyroMag.std.." -0.965693334 -0.98253274
27 "STANDING" "tBodyGyroJerkMag.std.." -0.988819784 -0.995266775
27 "STANDING" "fBodyAcc.std...X" -0.99287582525 -0.996619865
27 "STANDING" "fBodyAcc.std...Y" -0.954381606375 -0.98252425
27 "STANDING" "fBodyAcc.std...Z" -0.958924794125 -0.97943763
27 "STANDING" "fBodyAccJerk.std...X" -0.98860681 -0.993019205
27 "STANDING" "fBodyAccJerk.std...Y" -0.977605582 -0.988644085
27 "STANDING" "fBodyAccJerk.std...Z" -0.98820826225 -0.99081236
27 "STANDING" "fBodyGyro.std...X" -0.970221836375 -0.984456945
27 "STANDING" "fBodyGyro.std...Y" -0.98185775725 -0.988343775
27 "STANDING" "fBodyGyro.std...Z" -0.983105048875 -0.989791805
27 "STANDING" "fBodyAccMag.std.." -0.967529105125 -0.988628895
27 "STANDING" "fBodyBodyAccJerkMag.std.." -0.983022277625 -0.993153995
27 "STANDING" "fBodyBodyGyroMag.std.." -0.96540017025 -0.98319696
27 "STANDING" "fBodyBodyGyroJerkMag.std.." -0.988579092 -0.99549689
27 "WALKING" "tBodyAcc.mean...X" 0.276849485438596 0.2703342
27 "WALKING" "tBodyAcc.mean...Y" -0.0166478783221912 -0.014142748
27 "WALKING" "tBodyAcc.mean...Z" -0.112822289263158 -0.11051528
27 "WALKING" "tGravityAcc.mean...X" 0.944759287368421 0.94015106
27 "WALKING" "tGravityAcc.mean...Y" -0.187497034561404 -0.20337197
27 "WALKING" "tGravityAcc.mean...Z" -0.126210937305263 -0.18226414
27 "WALKING" "tBodyAccJerk.mean...X" 0.0684331971807018 0.099286197
27 "WALKING" "tBodyAccJerk.mean...Y" 0.00161230290877193 0.029670285
27 "WALKING" "tBodyAccJerk.mean...Z" -0.020752327245614 -0.077671889
27 "WALKING" "tBodyGyro.mean...X" -0.08558835714 -0.040485713
27 "WALKING" "tBodyGyro.mean...Y" -0.0365348163649123 -0.050118437
27 "WALKING" "tBodyGyro.mean...Z" 0.118267750196491 0.092504523
27 "WALKING" "tBodyGyroJerk.mean...X" -0.0786163508824035 -0.078114776
27 "WALKING" "tBodyGyroJerk.mean...Y" -0.0476974404561403 -0.030790585
27 "WALKING" "tBodyGyroJerk.mean...Z" -0.0650247552701754 -0.060214525
27 "WALKING" "tBodyAccMag.mean.." -0.238853875263158 -0.23575686
27 "WALKING" "tGravityAccMag.mean.." -0.238853875263158 -0.23575686
27 "WALKING" "tBodyAccJerkMag.mean.." -0.230500549298246 -0.22565121
27 "WALKING" "tBodyGyroMag.mean.." -0.396638753684211 -0.41107306
27 "WALKING" "tBodyGyroJerkMag.mean.." -0.562587199473684 -0.55872236
27 "WALKING" "fBodyAcc.mean...X" -0.308702374385965 -0.31051334
27 "WALKING" "fBodyAcc.mean...Y" -0.13678354122807 -0.13226873
27 "WALKING" "fBodyAcc.mean...Z" -0.312372595438596 -0.31347767
27 "WALKING" "fBodyAcc.meanFreq...X" -0.301660253842105 -0.34608114
27 "WALKING" "fBodyAcc.meanFreq...Y" 0.154280392119298 0.13128589
27 "WALKING" "fBodyAcc.meanFreq...Z" 0.248446349 0.22343073
27 "WALKING" "fBodyAccJerk.mean...X" -0.345482736842105 -0.34832694
27 "WALKING" "fBodyAccJerk.mean...Y" -0.194767362438596 -0.19027751
27 "WALKING" "fBodyAccJerk.mean...Z" -0.382617091578947 -0.37871009
27 "WALKING" "fBodyAccJerk.meanFreq...X" -0.268722350470175 -0.25058138
27 "WALKING" "fBodyAccJerk.meanFreq...Y" -0.226365823631579 -0.25243315
27 "WALKING" "fBodyAccJerk.meanFreq...Z" -0.199017301947368 -0.19937345
27 "WALKING" "fBodyGyro.mean...X" -0.498017935263158 -0.50074897
27 "WALKING" "fBodyGyro.mean...Y" -0.534724231403509 -0.52823952
27 "WALKING" "fBodyGyro.mean...Z" -0.318182379824561 -0.32043119
27 "WALKING" "fBodyGyro.meanFreq...X" -0.0405734629829825 -0.019741904
27 "WALKING" "fBodyGyro.meanFreq...Y" 0.00198569075263158 -0.020934874
27 "WALKING" "fBodyGyro.meanFreq...Z" -0.128721382112281 -0.14563292
27 "WALKING" "fBodyAccMag.mean.." -0.327229405789474 -0.33774529
27 "WALKING" "fBodyAccMag.meanFreq.." 0.243535983807018 0.25320316
27 "WALKING" "fBodyBodyAccJerkMag.mean.." -0.259934013157895 -0.26201383
27 "WALKING" "fBodyBodyAccJerkMag.meanFreq.." 0.0162107116964912 0.0020407947
27 "WALKING" "fBodyBodyGyroMag.mean.." -0.519451704035088 -0.50153014
27 "WALKING" "fBodyBodyGyroMag.meanFreq.." 0.148717231122807 0.18852256
27 "WALKING" "fBodyBodyGyroJerkMag.mean.." -0.623288199649123 -0.62062557
27 "WALKING" "fBodyBodyGyroJerkMag.meanFreq.." 0.085975680254386 0.087775175
27 "WALKING" "tBodyAcc.std...X" -0.348475560526316 -0.350667
27 "WALKING" "tBodyAcc.std...Y" -0.187301214964912 -0.1790325
27 "WALKING" "tBodyAcc.std...Z" -0.297318273508772 -0.29599544
27 "WALKING" "tGravityAcc.std...X" -0.979866136842105 -0.98185253
27 "WALKING" "tGravityAcc.std...Y" -0.973792999824561 -0.98062299
27 "WALKING" "tGravityAcc.std...Z" -0.956593490526316 -0.97055524
27 "WALKING" "tBodyAccJerk.std...X" -0.316184021578947 -0.32110287
27 "WALKING" "tBodyAccJerk.std...Y" -0.104090459225439 -0.086066294
27 "WALKING" "tBodyAccJerk.std...Z" -0.401188539824561 -0.40812917
27 "WALKING" "tBodyGyro.std...X" -0.606860248596491 -0.61678696
27 "WALKING" "tBodyGyro.std...Y" -0.529865057894737 -0.52801469
27 "WALKING" "tBodyGyro.std...Z" -0.250120409298246 -0.24616895
27 "WALKING" "tBodyGyroJerk.std...X" -0.523256879298246 -0.5244591
27 "WALKING" "tBodyGyroJerk.std...Y" -0.634105502807017 -0.61015681
27 "WALKING" "tBodyGyroJerk.std...Z" -0.426346962631579 -0.42194916
27 "WALKING" "tBodyAccMag.std.." -0.407355787017544 -0.41185643
27 "WALKING" "tGravityAccMag.std.." -0.407355787017544 -0.41185643
27 "WALKING" "tBodyAccJerkMag.std.." -0.266138940350877 -0.27301002
27 "WALKING" "tBodyGyroMag.std.." -0.482452355789474 -0.465519
27 "WALKING" "tBodyGyroJerkMag.std.." -0.618718628596491 -0.61277031
27 "WALKING" "fBodyAcc.std...X" -0.365256349298246 -0.38030256
27 "WALKING" "fBodyAcc.std...Y" -0.267741550175439 -0.26125298
27 "WALKING" "fBodyAcc.std...Z" -0.345515217192982 -0.34117286
27 "WALKING" "fBodyAccJerk.std...X" -0.346610413333333 -0.35456107
27 "WALKING" "fBodyAccJerk.std...Y" -0.0655179027631579 -0.052156784
27 "WALKING" "fBodyAccJerk.std...Z" -0.417957993859649 -0.42420882
27 "WALKING" "fBodyGyro.std...X" -0.642349125614035 -0.65523275
27 "WALKING" "fBodyGyro.std...Y" -0.530943838421053 -0.53117202
27 "WALKING" "fBodyGyro.std...Z" -0.297847512280702 -0.29338817
27 "WALKING" "fBodyAccMag.std.." -0.550392604912281 -0.5532204
27 "WALKING" "fBodyBodyAccJerkMag.std.." -0.279732022017544 -0.27023217
27 "WALKING" "fBodyBodyGyroMag.std.." -0.546888146491228 -0.54174121
27 "WALKING" "fBodyBodyGyroJerkMag.std.." -0.639242384210526 -0.63876546
